# BEAST v1.8.4
# Generated Mon Nov 20 12:52:16 UTC 2023 [seed=1700484736418]
# -working -overwrite -beagle_off temp.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
1405000	-46445.5448095287	-198.2718801252758	-46247.27292940342	0.11196232476568195	2.17491912401196	3.611854629842674	0.3562201012542729	0.18929303240782908	0.22885638103170042	0.22563048530619745	1.0	-46247.27292940342	-195.042734997748
1406000	-46425.74318292382	-198.50234735885834	-46227.24083556496	0.10691032250076891	2.8510775919252533	3.586909739853701	0.3562201012542729	0.18929303240782908	0.22885638103170042	0.22563048530619745	1.0	-46227.24083556496	-195.01067231218022
1407000	-46434.51462306955	-195.9352726572788	-46238.57935041228	0.10081035654501237	2.636362335893298	3.586909739853701	0.3562201012542729	0.18929303240782908	0.22885638103170042	0.22563048530619745	1.0	-46238.57935041228	-192.52189457194228
1408000	-46423.65242977906	-196.6147027950222	-46227.03772698404	0.10679731602936658	2.7600195070570672	3.586909739853701	0.3562201012542729	0.18929303240782908	0.22885638103170042	0.22563048530619745	1.0	-46227.03772698404	-193.15548702611343
1409000	-46431.93824188586	-194.85506826155532	-46237.083173624305	0.10248475754549032	2.7859958644891374	3.586909739853701	0.3562201012542729	0.18952083461886235	0.23584117137438027	0.21841789275248433	1.0	-46237.083173624305	-191.38648484915853
1410000	-46436.24097436749	-197.04647009890576	-46239.194504268584	0.10969889977566048	2.737832307530953	3.5187755677787647	0.3562201012542729	0.18952083461886235	0.23584117137438027	0.21841789275248433	1.0	-46239.194504268584	-193.61778930099757
1411000	-46427.80993846538	-196.0016381766691	-46231.808300288714	0.11058620063216358	2.7470685425394463	3.5187755677787647	0.3562201012542729	0.18952083461886235	0.23584117137438027	0.21841789275248433	1.0	-46231.808300288714	-192.56958949883338
1412000	-46433.896749780666	-196.13209988690937	-46237.764649893754	0.1046752821208451	2.4087907961211847	3.5187755677787647	0.3562201012542729	0.1878224257672003	0.23584117137438027	0.22011630160414639	1.0	-46237.764649893754	-192.83146069041675
1413000	-46437.10490650511	-197.13510216267449	-46239.969804342436	0.1057715307653786	2.6740870166870576	3.4622115894168477	0.3557859635821916	0.1878224257672003	0.23584117137438027	0.22055043927622767	1.0	-46239.969804342436	-193.74877831809545
1414000	-46430.56038239036	-195.38057514020375	-46235.179807250155	0.09865152149269743	2.4993275708641387	3.4622115894168477	0.3557859635821916	0.1887696924472525	0.23489390469432805	0.22055043927622767	1.0	-46235.179807250155	-192.06183759150233
1415000	-46432.376343507036	-196.215518821726	-46236.16082468531	0.10666582928770249	2.44411488612623	3.4622115894168477	0.3557859635821916	0.1887696924472525	0.23489390469432805	0.22055043927622767	1.0	-46236.16082468531	-192.91911994944385
1416000	-46439.5813492025	-196.196010222265	-46243.38533898023	0.10888956074237767	2.4171544962591947	3.4622115894168477	0.3557859635821916	0.1887696924472525	0.23489390469432805	0.22055043927622767	1.0	-46243.38533898023	-192.91070337725557
1417000	-46434.13667374303	-195.1683414842927	-46238.96833225874	0.10288198528128936	2.3306280593642126	3.4622115894168477	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46238.96833225874	-191.91948787500192
1418000	-46435.25688313418	-194.73039486680875	-46240.526488267365	0.10355563460183209	2.693997515928395	3.4900251618213383	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46240.526488267365	-191.32739224650467
1419000	-46450.04712513002	-195.98056713495797	-46254.06655799506	0.10430669835544151	2.562045644474981	3.4900251618213383	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46254.06655799506	-192.62778465129588
1420000	-46437.05393175213	-197.32862531990904	-46239.72530643222	0.10748769314086254	2.7943715263838893	3.4900251618213383	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46239.72530643222	-193.8890416305862
1421000	-46436.469300363155	-196.74324582420383	-46239.72605453895	0.10610540356435529	2.6566797202578813	3.5632132562758443	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46239.72605453895	-193.32998122254756
1422000	-46441.943230484336	-198.5766739845463	-46243.36655649979	0.09954552074137858	3.4092364021137773	3.5632132562758443	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46243.36655649979	-194.91399816331366
1423000	-46437.42238846494	-196.51748795423538	-46240.90490051071	0.10556589046609169	2.912218711554631	3.5632132562758443	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46240.90490051071	-193.01238523571948
1424000	-46434.92972305712	-199.5792099201927	-46235.350513136924	0.10789744276759058	3.1487547975917023	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46235.350513136924	-196.01142751693513
1425000	-46433.758512897555	-197.79851918090407	-46235.95999371665	0.10173473735485533	2.8971639846972828	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46235.95999371665	-194.31401152779014
1426000	-46445.30376822791	-196.02902772279762	-46249.27474050511	0.09686249878394548	2.5212666268618276	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46249.27474050511	-192.68349098691874
1427000	-46440.23748395078	-197.13663131731363	-46243.10085263347	0.09967393498724518	2.693263745703227	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46243.10085263347	-193.72510223984943
1428000	-46431.78867310119	-196.74624888307562	-46235.04242421811	0.1030373507428404	2.077081531746564	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46235.04242421811	-193.59450975345538
1429000	-46434.28507492312	-194.84017824146144	-46239.44489668166	0.10233422514759316	2.5190411579684744	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46239.44489668166	-191.49552457428908
1430000	-46429.507456316496	-196.9889527476509	-46232.51850356885	0.10418550729173617	2.521880488436834	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46232.51850356885	-193.6431725679208
1431000	-46440.028292908864	-197.35009497313462	-46242.67819793573	0.10558599661908524	3.0772003352300623	3.5165442088056627	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46242.67819793573	-193.80529944066754
1432000	-46423.785856826085	-195.6730631472156	-46228.11279367887	0.10272696802698864	2.573027922134083	3.5066091845947662	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46228.11279367887	-192.3104973092035
1433000	-46434.775843949115	-197.0514827804677	-46237.72436116865	0.10801958155312849	2.5076516131937256	3.5481022631988255	0.3565342507576129	0.1887696924472525	0.23414561751890672	0.22055043927622767	1.0	-46237.72436116865	-193.70092884183
1434000	-46435.02020012911	-197.11140168060294	-46237.90879844851	0.10525655944703118	2.6426191959455827	3.5481022631988255	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46237.90879844851	-193.70842389986805
1435000	-46427.808492897384	-195.59938007313144	-46232.209112824254	0.10172793075776347	2.8153222952601826	3.481565109505391	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46232.209112824254	-192.1551401657902
1436000	-46435.61563892731	-197.8537644869156	-46237.761874440395	0.10346658167302356	3.143949098446095	3.582039691384025	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46237.761874440395	-194.26590595581965
1437000	-46442.899807701615	-194.7562664495529	-46248.14354125206	0.10415542353175052	2.522028098415518	3.582039691384025	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46248.14354125206	-191.38882422402793
1438000	-46434.59020584093	-197.98488079452866	-46236.605325046396	0.10886005795119708	2.998412187396569	3.582039691384025	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46236.605325046396	-194.4444190701199
1439000	-46430.40297190704	-196.1937919210201	-46234.20917998602	0.10072422897745766	2.4381797695023333	3.582039691384025	0.35240540490065986	0.1887696924472525	0.2382744633758598	0.22055043927622767	1.0	-46234.20917998602	-192.8601613094924
1440000	-46433.46443115959	-199.5079563973813	-46233.95647476221	0.10012545686775988	2.3042941534189767	3.582039691384025	0.35166862031782153	0.18950647703009085	0.22967056533998215	0.22915433731210533	1.0	-46233.95647476221	-196.23080314522036
1441000	-46441.20089030905	-197.37579417709225	-46243.82509613196	0.1038412487555338	2.9392393557698475	3.582039691384025	0.35166862031782153	0.19170788679507517	0.22967056533998215	0.22695292754712101	1.0	-46243.82509613196	-193.85526450502164
1442000	-46441.41893443944	-198.8850377487282	-46242.533896690715	0.10099727434608016	2.381747877147592	3.582039691384025	0.35166862031782153	0.19170788679507517	0.22967056533998215	0.22695292754712101	1.0	-46242.533896690715	-195.57482428170152
1443000	-46429.691211212215	-198.845358840054	-46230.845852372164	0.10087509915658399	2.407289169533798	3.5779644193033735	0.3519095103523142	0.19170788679507517	0.22967056533998215	0.22671203751262833	1.0	-46230.845852372164	-195.52581766155976
1444000	-46425.300070496036	-196.75960632802418	-46228.540464168014	0.10761741310130608	2.436805712708424	3.604371133142786	0.3519095103523142	0.19170788679507517	0.22967056533998215	0.22671203751262833	1.0	-46228.540464168014	-193.41921460952122
1445000	-46432.7886165517	-198.34256160603434	-46234.44605494566	0.10934078466132109	2.688988422494369	3.604371133142786	0.3519095103523142	0.19170788679507517	0.23385057571138687	0.2225320271412236	1.0	-46234.44605494566	-194.90369286326444
1446000	-46429.78167432027	-195.3902836947702	-46234.391390625504	0.1011493658053973	2.564701122021942	3.604371133142786	0.3519095103523142	0.19170788679507517	0.23385057571138687	0.2225320271412236	1.0	-46234.391390625504	-191.99873807356707
1447000	-46448.45068306446	-197.1699138338917	-46251.28076923057	0.10301404116614944	2.8248140205425325	3.604371133142786	0.3519660027766999	0.19165139437068945	0.23385057571138687	0.2225320271412236	1.0	-46251.28076923057	-193.68176763389826
1448000	-46432.03108401219	-193.6312704933642	-46238.39981351882	0.10053296781050626	2.367595359205635	3.604371133142786	0.3519660027766999	0.19165139437068945	0.23385057571138687	0.2225320271412236	1.0	-46238.39981351882	-190.31969199865927
1449000	-46417.590785458844	-198.71247658244144	-46218.8783088764	0.10481793728310956	2.1129994103094885	3.604371133142786	0.3519660027766999	0.19165139437068945	0.23385057571138687	0.2225320271412236	1.0	-46218.8783088764	-195.5146644518865
1450000	-46426.98278594958	-195.7986117223266	-46231.18417422725	0.10681184928944343	2.7717961858283626	3.604371133142786	0.3519660027766999	0.19165139437068945	0.23385057571138687	0.2225320271412236	1.0	-46231.18417422725	-192.32941249873963
1451000	-46421.38722707048	-197.71356515025573	-46223.67366192023	0.09898524166978016	2.959455035457851	3.604371133142786	0.3519660027766999	0.19165139437068945	0.22980126237126264	0.22658134048134784	1.0	-46223.67366192023	-194.1788563375142
1452000	-46426.318519685694	-197.0028063340681	-46229.31571335163	0.10684517239029498	2.52627949924772	3.604371133142786	0.3519660027766999	0.19165139437068945	0.22980126237126264	0.22658134048134784	1.0	-46229.31571335163	-193.6263549963125
1453000	-46432.20705763335	-197.05293996651193	-46235.15411766684	0.10190830207206081	2.5408026140693094	3.630905940447035	0.3583744460072723	0.18524295114011707	0.22980126237126264	0.22658134048134784	1.0	-46235.15411766684	-193.662079693772
1454000	-46438.58489810082	-195.8976579949437	-46242.68724010587	0.10123876522205387	2.628592084965535	3.658593142469959	0.3583744460072723	0.18524295114011707	0.22980126237126264	0.22658134048134784	1.0	-46242.68724010587	-192.46380701161414
1455000	-46440.12089223886	-197.7240490878724	-46242.396843150986	0.10339720342930264	2.55705020552834	3.658593142469959	0.3583744460072723	0.18524295114011707	0.22980126237126264	0.22658134048134784	1.0	-46242.396843150986	-194.31779214782236
1456000	-46449.7602252156	-195.2543234614091	-46254.50590175419	0.10518344029805732	2.581087937125022	3.658593142469959	0.3583744460072723	0.18524295114011707	0.23682504068921575	0.21955756216339473	1.0	-46254.50590175419	-191.8387098609118
1457000	-46447.95504556466	-196.2397674575886	-46251.71527810707	0.10181354708342755	2.9657212676319933	3.512438205517364	0.3583744460072723	0.18524295114011707	0.23682504068921575	0.21955756216339473	1.0	-46251.71527810707	-192.73323225422985
1458000	-46433.07358011214	-196.4439807068552	-46236.629599405285	0.10280214914420688	2.615026788998396	3.512438205517364	0.3583744460072723	0.18524295114011707	0.23682504068921575	0.21955756216339473	1.0	-46236.629599405285	-193.06329142512394
1459000	-46431.260261606454	-197.73612202336813	-46233.52413958309	0.10119430078971686	2.9045886207584988	3.512438205517364	0.3583744460072723	0.18524295114011707	0.23682504068921575	0.21955756216339473	1.0	-46233.52413958309	-194.2504153139384
1460000	-46426.02008162898	-195.4219237739408	-46230.59815785504	0.09797131555819005	2.522327268030071	3.512438205517364	0.3583744460072723	0.18524295114011707	0.23682504068921575	0.21955756216339473	1.0	-46230.59815785504	-192.07732683963127
1461000	-46415.08884652274	-197.5779085112329	-46217.51093801151	0.10438978734637087	2.437459409133979	3.512438205517364	0.3602434130284421	0.1833739841189473	0.23682504068921575	0.21955756216339473	1.0	-46217.51093801151	-194.26753730023665
1462000	-46430.63033508512	-196.08664863322534	-46234.5436864519	0.1026984576557596	2.9173801439857225	3.3447081280145086	0.3602434130284421	0.1833739841189473	0.23682504068921575	0.21955756216339473	1.0	-46234.5436864519	-192.65273911912027
1463000	-46442.25687170536	-197.76494422583127	-46244.491927479525	0.10552673624233415	2.413546900699866	3.3447081280145086	0.3602434130284421	0.1833739841189473	0.23682504068921575	0.21955756216339473	1.0	-46244.491927479525	-194.52062330572872
1464000	-46445.90848138713	-197.99101799738116	-46247.91746338975	0.10907162101640135	2.718341498578862	3.3447081280145086	0.3602434130284421	0.1833739841189473	0.23682504068921575	0.21955756216339473	1.0	-46247.91746338975	-194.62777253468843
1465000	-46432.244500405606	-195.593829080615	-46236.65067132499	0.10413907023081652	2.7115774111935202	3.495658699154037	0.3602434130284421	0.1833739841189473	0.23588199219642522	0.22050061065618526	1.0	-46236.65067132499	-192.18245039964862
1466000	-46427.70091090288	-198.2040222043401	-46229.49688869854	0.10471072574470115	3.090719954717016	3.495658699154037	0.3602434130284421	0.1833739841189473	0.23588199219642522	0.22050061065618526	1.0	-46229.49688869854	-194.6617700006545
1467000	-46427.0585718617	-196.59491960714493	-46230.463652254555	0.10603329846305408	2.9137916766802805	3.495658699154037	0.3602434130284421	0.1833739841189473	0.23588199219642522	0.22050061065618526	1.0	-46230.463652254555	-193.11161624756738
1468000	-46431.26378841641	-196.94523278609606	-46234.318555630314	0.10065826959481673	2.5820313967194175	3.5029385706792415	0.3602434130284421	0.1833739841189473	0.23588199219642522	0.22050061065618526	1.0	-46234.318555630314	-193.58039153597792
1469000	-46415.18046288558	-197.01850818064528	-46218.161954704934	0.10251573053188583	2.9706993103113644	3.5029385706792415	0.3568148905000217	0.18852331030935382	0.2341611885344391	0.22050061065618526	1.0	-46218.161954704934	-193.51344599960652
